CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure, Balance ,NumOfProducts,HasCrCard,IsActiveMember, EstimatedSalary ,Exited,Complain,Satisfaction Score,Card Type,Point Earned
15795149,Stevens,703,France,Male,28,2," $81,173.83 ",2,0,1," $162,812.16 ",0,0,2,PLATINUM,388
15812009,Grant,662,Spain,Male,38,4, $-   ,2,1,0," $136,259.65 ",0,0,5,GOLD,248
15651001,Tsao,725,Germany,Female,39,5," $116,803.80 ",1,1,0," $124,052.97 ",0,0,2,GOLD,763
15813844,Barnes,703,France,Male,37,8," $105,961.68 ",2,0,1," $74,158.80 ",0,0,1,DIAMOND,619
15596175,McIntosh,659,Germany,Male,67,6," $117,411.60 ",1,1,1," $45,071.09 ",1,1,2,SILVER,815
15576269,Madison,523,Spain,Male,34,7, $-   ,2,1,0," $62,030.06 ",0,0,4,DIAMOND,566
15797219,Ifesinachi,635,France,Female,40,10," $123,497.58 ",1,1,0," $131,953.23 ",1,1,5,GOLD,774
15685500,Glazkov,772,Germany,Male,26,7," $152,400.51 ",2,1,0," $79,414.00 ",0,0,1,PLATINUM,695
15599792,Dimauro,545,France,Female,26,1, $-   ,2,1,1," $199,638.56 ",0,0,5,PLATINUM,902
15657566,Wieck,634,Germany,Male,24,8," $103,097.85 ",1,1,1," $157,577.29 ",0,0,2,GOLD,532
15772423,Liao,739,Germany,Male,54,8," $126,418.14 ",1,1,0," $134,420.75 ",1,1,2,DIAMOND,718
15628112,Hughes,771,Germany,Female,36,5," $77,846.90 ",1,0,0," $99,805.99 ",0,0,5,PLATINUM,895
15753754,Morrison,587,Spain,Female,34,1, $-   ,2,1,1," $97,932.68 ",0,0,4,DIAMOND,749
15793726,Matveyeva,681,France,Female,79,0, $-   ,2,0,1," $170,968.99 ",0,0,5,DIAMOND,333
15694717,Ku,544,Germany,Male,37,2," $79,731.91 ",1,1,1," $57,558.95 ",0,0,4,DIAMOND,866
15665834,Cheatham,696,Spain,Male,28,8, $-   ,1,0,0," $176,713.47 ",0,0,3,SILVER,671
15765297,Yao,766,Spain,Male,41,0, $-   ,2,0,1," $34,283.23 ",0,0,4,GOLD,670
15636684,Kirkland,727,France,Male,34,10, $-   ,2,1,1," $198,637.34 ",0,0,4,GOLD,768
15592979,Rose,671,Germany,Female,34,6," $37,266.67 ",2,0,0," $156,917.12 ",0,0,3,SILVER,565
15750803,Jess,693,France,Female,30,6," $127,992.25 ",1,1,1," $50,457.20 ",0,0,1,SILVER,483
15607178,Welch,850,Germany,Male,38,3," $54,901.01 ",1,1,1," $140,075.55 ",0,0,2,GOLD,926
15713853,Ifeajuna,732,Germany,Male,42,9," $108,748.08 ",2,1,1," $65,323.11 ",0,0,1,DIAMOND,932
15673481,Morton,726,Spain,Female,48,6," $99,906.19 ",1,1,0," $64,323.24 ",0,0,4,DIAMOND,901
15686776,Rossi,557,France,Female,32,6," $184,686.41 ",2,1,0," $14,956.44 ",0,0,3,GOLD,299
15673693,Reppert,682,France,Female,26,0," $110,654.02 ",1,0,1," $111,879.21 ",0,0,2,PLATINUM,899
15700696,Kang,738,Spain,Male,31,9," $79,019.80 ",1,1,1," $18,606.23 ",0,0,4,PLATINUM,467
15813163,Ch'iu,531,Spain,Female,36,9," $99,240.51 ",1,1,0," $123,137.01 ",0,0,1,PLATINUM,717
15653857,Wallis,498,France,Male,34,2, $-   ,2,1,1," $148,528.24 ",0,0,1,DIAMOND,549
15777076,Clark,651,France,Male,36,7, $-   ,2,1,0," $13,898.31 ",0,0,1,GOLD,545
15717398,Fielding,549,Spain,Female,39,7, $-   ,1,0,0," $81,259.25 ",1,1,2,GOLD,716
15799217,Zetticci,791,Germany,Female,35,7," $52,436.20 ",1,1,0," $161,051.75 ",0,0,2,SILVER,650
15787071,Dulhunty,650,Spain,Male,41,9, $-   ,2,0,1," $191,599.67 ",0,0,4,PLATINUM,693
15619955,Bevington,733,Germany,Male,34,3," $100,337.96 ",3,1,0," $48,559.19 ",1,1,4,PLATINUM,759
15796505,Boyle,811,Germany,Female,34,1," $149,297.19 ",2,1,1," $186,339.74 ",0,0,2,GOLD,946
15725166,Newton,707,France,Male,30,8, $-   ,2,1,0," $33,159.37 ",0,0,5,GOLD,402
15800116,Bowman,712,Germany,Male,28,4," $145,605.44 ",1,0,1," $93,883.53 ",0,0,3,PLATINUM,465
15758685,Dubinina,706,Spain,Female,37,7, $-   ,2,1,1," $110,899.30 ",0,0,1,GOLD,799
15694456,Toscani,756,France,Male,62,3, $-   ,1,1,1," $11,199.04 ",1,1,3,SILVER,600
15767339,Chiazagomekpere,777,France,Female,53,10, $-   ,2,1,0," $189,992.97 ",0,0,2,PLATINUM,306
15683562,Allen,646,France,Male,35,6," $84,026.86 ",1,0,1," $164,255.69 ",0,0,3,SILVER,635
15782210,K'ung,714,France,Male,46,1, $-   ,1,1,0," $152,167.79 ",1,1,2,PLATINUM,747
15668893,Wilsmore,782,France,Male,39,8, $-   ,2,1,1," $33,949.67 ",0,0,3,PLATINUM,424
15669169,Hargreaves,775,Spain,Male,29,10, $-   ,2,1,1," $68,143.93 ",0,0,2,DIAMOND,913
15643024,Huang,479,Germany,Male,35,4," $138,718.92 ",1,1,1," $47,251.79 ",1,1,1,GOLD,751
15699389,Ch'ien,807,France,Male,42,7," $118,274.71 ",1,1,1," $25,885.72 ",0,0,3,DIAMOND,899
15708608,Wallwork,799,France,Female,22,8," $174,185.98 ",2,0,1," $192,633.85 ",0,0,3,PLATINUM,219
15626144,Chu,675,France,Male,40,7," $113,208.86 ",2,1,0," $34,577.36 ",0,0,3,SILVER,587
15573112,Kang,602,Spain,Male,29,5," $103,907.28 ",1,1,0," $161,229.84 ",0,0,2,SILVER,861
15790678,Davidson,475,France,Female,32,8," $119,023.28 ",1,1,0," $100,816.29 ",0,0,1,PLATINUM,278
15727556,O'Donnell,744,Spain,Female,26,5," $166,297.89 ",1,1,1," $181,694.44 ",0,0,1,PLATINUM,526
15697307,Nnachetam,588,Spain,Male,34,10, $-   ,2,1,0," $79,078.91 ",0,0,2,PLATINUM,632
15652266,Chidiebele,703,Germany,Male,42,9," $63,227.00 ",1,0,1," $137,316.32 ",0,0,3,SILVER,301
15607098,Ahmed,747,Spain,Female,41,5," $94,521.17 ",2,1,0," $194,926.86 ",0,0,1,DIAMOND,806
15655774,Booth,583,France,Male,27,7, $-   ,2,1,0," $51,285.49 ",0,0,1,PLATINUM,250
15590241,Chuang,750,Spain,Female,34,9," $112,822.26 ",1,0,0," $150,401.53 ",1,1,2,PLATINUM,563
15785819,Shao,681,France,Male,38,3, $-   ,2,1,1," $112,491.96 ",0,0,1,DIAMOND,861
15723654,Tsao,773,France,Male,25,2," $135,903.33 ",1,1,0," $73,656.38 ",0,0,4,PLATINUM,790
15774510,Tien,714,France,Female,31,4," $125,169.26 ",1,1,1," $106,636.89 ",0,0,3,PLATINUM,669
15684173,Chang,687,Spain,Female,44,7, $-   ,3,1,0," $155,853.52 ",1,1,2,SILVER,336
15650068,Johnson,511,France,Male,58,0," $149,117.31 ",1,1,1," $162,599.51 ",0,0,1,GOLD,517
15811490,French,627,France,Male,33,5, $-   ,2,1,1," $103,737.82 ",0,0,4,PLATINUM,499
15803976,Efremov,694,France,Female,31,10, $-   ,2,1,0," $160,990.27 ",0,0,3,SILVER,673
15682541,Hartley,616,Spain,Female,36,6," $132,311.71 ",1,0,0," $15,462.84 ",0,0,2,SILVER,268
15695699,Calabrese,687,France,Male,35,8, $-   ,2,1,0," $10,334.05 ",0,0,5,PLATINUM,809
15624188,Chiu,712,France,Female,33,6, $-   ,2,1,1," $190,686.16 ",0,0,5,GOLD,460
15812191,Brennan,553,France,Male,33,4," $118,082.89 ",1,0,0," $94,440.45 ",0,0,4,SILVER,221
15636673,Onwuatuegwu,667,France,Male,31,1," $119,266.69 ",1,1,1," $28,257.63 ",0,0,2,SILVER,730
15594898,Hewitt,731,France,Male,43,2, $-   ,1,1,1," $170,034.95 ",1,1,2,DIAMOND,777
15660211,Shih,629,Germany,Male,35,7," $156,847.29 ",2,1,0," $31,824.29 ",0,0,4,SILVER,837
15773972,Balashov,614,France,Male,50,4," $137,104.47 ",1,1,0," $127,166.49 ",1,1,1,DIAMOND,958
15746726,Doyle,438,Germany,Male,31,8," $78,398.69 ",1,1,0," $44,937.01 ",0,0,4,PLATINUM,809
15712287,Pokrovskii,652,France,Female,80,4, $-   ,2,1,1," $188,603.07 ",0,0,1,GOLD,662
15702919,Collins,729,Germany,Male,30,6," $63,669.42 ",1,1,0," $145,111.37 ",0,0,2,GOLD,484
15674398,Russo,642,France,Male,38,3, $-   ,2,0,0," $171,463.83 ",0,0,2,GOLD,737
15797960,Skinner,806,Germany,Female,59,0," $135,296.33 ",1,1,0," $182,822.50 ",0,0,1,SILVER,486
15631868,Robertson,744,Spain,Male,36,2," $153,804.44 ",1,1,1," $87,213.33 ",0,0,3,SILVER,252
15581539,Atkinson,474,Spain,Male,37,3, $-   ,2,0,0," $57,175.32 ",0,0,4,SILVER,275
15662736,Doyle,559,France,Male,49,2," $147,069.78 ",1,1,0," $120,540.83 ",1,1,1,DIAMOND,245
15666252,Ritchie,706,Spain,Male,42,9, $-   ,2,1,1," $28,714.34 ",0,0,4,PLATINUM,361
15677512,McEncroe,628,Spain,Female,22,3, $-   ,1,1,0," $85,426.28 ",0,0,4,DIAMOND,483
15626114,Pearson,429,France,Male,24,4," $95,741.75 ",1,1,0," $46,170.75 ",0,0,2,GOLD,352
15810834,Gordon,525,Spain,Female,57,2," $145,965.33 ",1,1,1," $64,448.36 ",0,0,5,PLATINUM,337
15678910,Ts'ai,680,France,Female,30,8," $141,441.75 ",1,1,1," $16,278.97 ",0,0,1,SILVER,597
15694408,Lung,749,France,Male,40,1," $139,290.41 ",1,1,0," $182,855.42 ",1,1,1,SILVER,381
15585215,Yuan,763,France,Female,31,4, $-   ,2,0,0," $50,404.72 ",0,0,3,PLATINUM,668
15682757,Pardey,734,France,Male,30,3, $-   ,2,1,0," $107,640.25 ",0,0,4,DIAMOND,245
15736601,Tai,716,France,Male,35,4," $144,428.87 ",1,1,0," $134,132.65 ",0,0,2,PLATINUM,495
15601848,Scott,594,France,Male,35,2, $-   ,2,1,0," $103,480.69 ",0,0,4,DIAMOND,378
15736008,Hunter,644,France,Female,46,9," $95,441.27 ",1,1,0," $108,761.05 ",1,1,1,SILVER,568
15669064,Mazzanti,671,Germany,Male,35,1," $144,848.74 ",1,1,1," $179,012.30 ",0,0,5,PLATINUM,731
15624528,L?,664,Germany,Male,26,7," $116,244.14 ",2,1,1," $95,145.14 ",0,0,2,GOLD,837
15598493,Beach,656,France,Male,50,7, $-   ,2,0,1," $72,143.44 ",0,0,1,GOLD,829
15601274,Hsieh,667,Spain,Female,40,1," $146,502.07 ",1,1,0," $19,162.89 ",0,0,3,DIAMOND,230
15702669,Faulkner,663,Germany,Male,44,2," $117,028.60 ",2,0,1," $144,680.18 ",0,0,4,DIAMOND,919
15728669,Knowles,584,Germany,Female,30,8," $112,013.81 ",1,1,0," $177,772.03 ",1,1,4,PLATINUM,641
15742668,Day,626,Spain,Female,37,6," $108,269.37 ",1,1,0," $5,597.94 ",0,0,2,DIAMOND,457
15697441,Hsueh,485,France,Male,29,7," $182,123.79 ",1,1,0," $116,828.51 ",1,1,4,GOLD,583
15740476,Tsao,659,Germany,Female,32,3," $150,923.74 ",2,0,1," $174,652.51 ",0,0,2,PLATINUM,849
15648064,Kennedy,649,France,Male,33,2, $-   ,2,1,0," $2,010.98 ",0,0,3,DIAMOND,720
15636624,Nwabugwu,805,Spain,Female,39,5," $165,272.13 ",1,1,0," $14,109.85 ",1,1,3,SILVER,317
15807923,Young,716,Germany,Female,39,10," $115,301.31 ",1,1,0," $43,527.40 ",1,1,5,DIAMOND,465
15745844,Kerr,642,Germany,Female,40,6," $129,502.49 ",2,0,1," $86,099.23 ",1,1,4,GOLD,269
15786170,Tien,659,France,Male,31,4," $118,342.26 ",1,0,0," $161,574.19 ",0,0,3,SILVER,391
15681081,Marrero,545,Spain,Female,47,5, $-   ,2,1,1," $38,970.14 ",0,0,4,PLATINUM,373
15684484,White,543,France,Male,22,8, $-   ,2,0,0," $127,587.22 ",0,0,3,PLATINUM,251
15785869,Pisano,718,France,Female,25,7, $-   ,2,1,0," $30,380.12 ",0,0,2,PLATINUM,237
15763859,Brown,840,France,Female,43,7, $-   ,2,1,0," $90,908.95 ",0,0,2,SILVER,645
15658935,Freeman,630,Germany,Female,34,9," $106,937.05 ",2,1,0," $138,275.01 ",0,0,3,SILVER,624
15747358,Russell,643,Germany,Male,59,3," $170,331.37 ",1,1,1," $32,171.79 ",0,0,5,PLATINUM,838
15735203,Seleznyov,654,Germany,Female,32,1," $114,510.85 ",1,1,1," $126,143.23 ",0,0,4,GOLD,224
15576256,Yusupova,582,France,Male,39,5, $-   ,2,1,1," $129,892.93 ",0,0,4,DIAMOND,343
15659420,Foley,659,Spain,Male,32,3," $107,594.11 ",2,1,1," $102,416.84 ",0,0,3,DIAMOND,683
15593365,Shih,762,Spain,Male,39,2," $81,273.13 ",1,1,1," $18,719.67 ",0,0,5,GOLD,929
15777352,Ikedinachukwu,568,Spain,Female,32,7," $169,399.60 ",1,1,0," $61,936.22 ",0,0,4,PLATINUM,234
15812007,Power,670,Spain,Male,25,6, $-   ,2,1,1," $78,358.94 ",0,0,3,DIAMOND,723
15625461,Amos,613,France,Female,45,1," $187,841.99 ",2,1,1," $147,224.27 ",0,0,1,PLATINUM,482
15739438,Reed,539,France,Male,30,0, $-   ,2,1,0," $160,979.66 ",0,0,4,DIAMOND,231
15611759,Simmons,850,Spain,Female,57,8," $126,776.30 ",2,1,1," $132,298.49 ",0,0,3,GOLD,244
15661629,Ricci,522,Spain,Male,34,9," $126,436.29 ",1,1,0," $174,248.52 ",1,1,3,GOLD,973
15633950,Yen,737,France,Male,41,1," $101,960.74 ",1,1,1," $123,547.28 ",0,0,5,SILVER,463
15592386,Campbell,520,France,Male,58,3, $-   ,2,0,1," $32,790.02 ",0,0,5,DIAMOND,253
15803716,West,706,Spain,Male,28,3, $-   ,2,0,1," $181,543.67 ",0,0,3,SILVER,241
15696674,Robinson,643,Germany,Female,45,2," $150,842.93 ",1,0,1," $2,319.96 ",1,1,5,PLATINUM,537
15706365,Bianchi,648,France,Female,50,9," $102,535.57 ",1,1,1," $189,543.19 ",0,0,5,DIAMOND,332
15745088,Chen,443,Germany,Female,29,9," $99,027.61 ",2,1,0," $10,940.40 ",0,0,5,PLATINUM,390
15676715,Madukaego,640,France,Male,68,9, $-   ,2,1,1," $199,493.38 ",0,0,4,PLATINUM,763
15613085,Ibrahimova,628,Spain,Female,33,3, $-   ,1,1,1," $188,193.25 ",0,0,4,GOLD,240
15633537,Nolan,540,Germany,Female,42,9," $87,271.41 ",2,1,0," $172,572.64 ",0,0,1,PLATINUM,978
15594720,Scott,460,Germany,Female,35,8," $102,742.91 ",2,1,1," $189,339.60 ",0,0,5,DIAMOND,366
15684042,Blair,636,Germany,Male,34,2," $40,105.51 ",2,0,1," $53,512.16 ",0,0,3,DIAMOND,356
15583303,Monaldo,593,France,Female,29,2," $152,265.43 ",1,1,0," $34,004.44 ",0,0,1,SILVER,907
15611579,Sutherland,801,Spain,Male,42,4," $141,947.67 ",1,1,1," $10,598.29 ",0,0,3,SILVER,687
15774696,Cole,640,Germany,Female,75,1," $106,307.91 ",2,0,1," $113,428.77 ",0,0,2,PLATINUM,703
15694506,Briggs,611,Germany,Male,31,0," $107,884.81 ",2,1,1," $183,487.98 ",0,0,2,DIAMOND,388
15688074,Gregory,802,Germany,Male,31,1," $125,013.72 ",1,1,1," $187,658.09 ",0,0,2,DIAMOND,579
15759537,Bianchi,717,Germany,Male,35,7," $58,469.37 ",2,1,1," $172,459.39 ",0,0,2,GOLD,793
15758449,Angelo,769,France,Female,39,8, $-   ,1,0,1," $21,016.00 ",0,0,3,GOLD,828
15583456,Gardiner,745,Germany,Male,45,10," $117,231.63 ",3,1,1," $122,381.02 ",1,1,2,GOLD,291
15667871,Kerr,572,Spain,Male,35,4," $152,390.26 ",1,1,0," $128,123.66 ",0,0,4,GOLD,951
15677371,Ko,629,Spain,Female,30,2," $34,013.63 ",1,1,0," $19,570.63 ",0,0,2,DIAMOND,952
15629677,Distefano,687,Spain,Female,39,2, $-   ,3,0,0," $188,150.60 ",1,1,2,GOLD,616
15713578,Farrell,483,France,Female,50,9, $-   ,2,1,1," $111,020.24 ",0,0,5,SILVER,706
15591509,Milano,690,France,Male,36,7," $101,583.11 ",2,1,0," $123,775.15 ",0,0,2,DIAMOND,423
15568240,Ting,492,Germany,Female,30,10," $77,168.87 ",2,0,1," $146,700.22 ",0,0,5,GOLD,552
15622993,Boyd,709,Germany,Male,28,8," $124,695.72 ",2,1,0," $145,251.35 ",0,0,3,DIAMOND,665
15689294,Onyemaechi,705,Germany,Male,44,3," $105,934.96 ",1,1,0," $82,463.69 ",0,0,3,PLATINUM,351
15720910,Black,560,France,Female,66,9, $-   ,1,1,1," $15,928.49 ",0,0,3,DIAMOND,906
15721181,Oliver,611,Spain,Male,46,6, $-   ,2,1,0," $45,886.33 ",0,0,4,DIAMOND,406
15776433,Greco,730,Spain,Male,62,2, $-   ,2,1,1," $186,489.95 ",0,0,4,GOLD,594
15748936,Whitehead,709,Spain,Female,45,2, $-   ,2,0,1," $162,922.65 ",0,0,1,PLATINUM,815
15717225,Ikemefuna,544,France,Female,21,10," $161,525.96 ",2,1,0," $9,262.77 ",0,0,2,PLATINUM,458
15685226,Morrison,712,Germany,Female,29,7," $147,199.07 ",1,1,1," $84,932.40 ",0,0,3,SILVER,886
15785611,Onyeoruru,752,Germany,Male,38,3," $183,102.29 ",1,1,1," $71,557.12 ",0,0,3,SILVER,833
15573456,Cunningham,648,Spain,Male,46,9," $127,209.00 ",2,1,0," $77,405.95 ",1,1,4,GOLD,932
15684548,Demidov,556,Spain,Male,38,8, $-   ,2,0,0, $417.41 ,1,1,3,GOLD,632
15620505,Celis,594,Spain,Female,24,0," $97,378.54 ",1,1,1," $71,405.17 ",0,0,2,DIAMOND,431
15807432,Cheng,645,Germany,Female,37,2," $136,925.09 ",2,0,1," $153,400.24 ",0,0,3,PLATINUM,739
15584766,Knight,557,France,Male,33,3," $54,503.55 ",1,1,1, $371.05 ,0,0,5,SILVER,362
15612187,Morin,547,Germany,Male,32,8," $155,726.85 ",1,1,0," $67,789.99 ",0,0,2,SILVER,309
15762218,Mills,701,France,Female,39,9, $-   ,2,0,1," $145,894.90 ",0,0,2,GOLD,513
15646372,Outhwaite,616,France,Female,66,1," $135,842.41 ",1,1,0," $183,840.51 ",1,1,2,DIAMOND,302
15690452,Tung,605,France,Male,52,1," $63,349.75 ",1,1,0," $108,887.44 ",0,0,2,DIAMOND,437
15747795,Pai,593,Germany,Female,38,4," $129,499.42 ",1,1,1," $154,071.27 ",0,0,5,SILVER,337
15781589,Carpenter,751,Spain,Male,52,8, $-   ,2,0,1," $179,291.85 ",0,0,5,SILVER,629
15732674,Fennell,443,Spain,Male,36,6," $70,438.01 ",2,0,1," $56,937.43 ",0,0,4,GOLD,858
15642291,Fontaine,685,France,Male,23,8, $-   ,2,1,1," $112,239.03 ",0,0,2,SILVER,543
15692761,Pratt,718,France,Male,36,9, $-   ,1,1,0," $45,909.87 ",0,0,1,DIAMOND,939
15578045,Mitchell,538,Spain,Female,49,9," $141,434.04 ",1,0,0," $173,779.25 ",1,1,5,GOLD,797
15745354,Franklin,611,Spain,Female,37,4, $-   ,2,1,0," $125,696.26 ",0,0,4,SILVER,629
15701376,K'ung,668,Germany,Male,37,10," $152,958.29 ",2,1,1," $159,585.61 ",0,0,2,SILVER,743
15691625,Ko,537,Germany,Female,41,3," $138,306.34 ",1,1,0," $106,761.47 ",0,0,5,DIAMOND,767
15566594,McKenzie,709,Spain,Male,23,10, $-   ,2,0,0," $129,590.18 ",0,0,2,SILVER,246
15760431,Pino,850,France,Male,38,1, $-   ,2,1,1," $80,006.65 ",0,0,2,PLATINUM,480
15686302,Fisk,745,Spain,Female,31,3," $124,328.84 ",1,1,1," $140,451.52 ",0,0,5,GOLD,924
15801559,Chiang,693,Germany,Female,41,9," $181,461.48 ",3,1,1," $187,929.43 ",1,1,3,GOLD,430
15810432,Moseley,795,Spain,Male,35,8, $-   ,2,1,0," $167,155.36 ",0,0,2,DIAMOND,708
15809616,Hsiung,626,Spain,Male,26,8, $-   ,2,0,0," $191,420.71 ",0,0,4,PLATINUM,701
15720559,Heath,487,Germany,Female,61,5," $110,368.03 ",1,0,0," $11,384.45 ",1,1,2,DIAMOND,982
15695632,Dellucci,556,France,Female,39,9," $89,588.35 ",1,1,1," $94,898.10 ",0,0,1,DIAMOND,827
15659843,Li,643,France,Female,46,6, $-   ,2,0,0," $106,781.59 ",0,0,4,DIAMOND,597
15615624,De Salis,605,France,Female,28,6, $-   ,2,0,0," $159,508.52 ",0,0,1,DIAMOND,468
15810418,T'ang,756,Germany,Female,60,3," $115,924.89 ",1,1,0," $93,524.19 ",1,1,3,DIAMOND,523
15716186,Richardson,586,France,Female,38,2, $-   ,2,1,0," $87,168.46 ",0,0,2,SILVER,650
15674551,Fitch,535,Germany,Male,40,7," $111,756.50 ",1,1,0," $8,128.32 ",1,1,2,GOLD,567
15622834,Stevenson,678,France,Female,35,4, $-   ,1,1,0," $125,518.32 ",0,0,1,DIAMOND,749
15566111,Estes,596,France,Male,39,9, $-   ,1,1,0," $48,963.59 ",0,0,3,PLATINUM,390
15784597,Lattimore,648,France,Male,26,9," $162,923.85 ",1,1,0," $98,368.24 ",0,0,5,GOLD,922
15652883,Chung,492,Germany,Male,39,10," $124,576.65 ",2,1,0," $148,584.61 ",0,0,5,GOLD,560
15806964,Utz,702,France,Male,45,0," $80,793.58 ",1,1,1," $27,474.81 ",0,0,2,DIAMOND,994
15576313,Wei,486,Germany,Female,40,9," $71,340.09 ",1,1,0," $76,192.21 ",0,0,4,PLATINUM,530
15806467,Boyle,568,Germany,Male,40,1," $99,282.63 ",1,0,0," $134,600.94 ",1,1,2,SILVER,818
15597602,Nwachinemelu,619,Germany,Male,57,3," $137,946.39 ",1,1,1," $72,467.99 ",1,1,5,PLATINUM,367
15743040,Kuznetsova,724,Germany,Male,41,2," $127,892.57 ",2,0,1," $199,645.45 ",0,0,4,DIAMOND,393
15705521,Pisani,548,Germany,Female,33,0," $101,084.36 ",1,1,0," $42,749.85 ",0,0,5,DIAMOND,860
15595039,Manna,545,Germany,Female,37,8," $114,754.08 ",1,1,0," $136,050.44 ",1,1,5,GOLD,958
15799384,Collier,683,France,Male,33,8, $-   ,1,0,0," $73,564.44 ",0,0,4,PLATINUM,576
15581197,Ricci,762,France,Female,51,3," $99,286.98 ",1,0,1," $85,578.63 ",0,0,5,SILVER,887
15693737,Carr,627,Germany,Female,30,4," $79,871.02 ",2,1,0," $129,826.89 ",0,0,4,DIAMOND,396
15624623,Hs?,516,France,Male,35,10," $104,088.59 ",2,0,0," $119,666.00 ",0,0,1,GOLD,565
15783501,Findlay,800,France,Female,38,2," $168,190.33 ",2,1,0," $68,052.08 ",0,0,3,SILVER,874
15690134,Hughes,464,Germany,Female,42,3," $85,679.25 ",1,1,1," $164,104.74 ",0,0,3,SILVER,665
15782735,Chukwuemeka,626,France,Female,35,3, $-   ,1,0,0," $80,190.36 ",0,0,5,SILVER,680
15611088,Genovese,790,France,Female,31,9, $-   ,2,1,0," $84,126.75 ",0,0,1,DIAMOND,319
15672145,Swift,534,France,Female,34,7," $121,551.58 ",2,1,1," $70,179.00 ",0,0,3,SILVER,351
15732628,Ugoji,745,France,Male,46,2," $122,220.19 ",1,1,1," $118,024.10 ",0,0,3,DIAMOND,781
15787470,Parkinson,553,Spain,Male,47,3," $116,528.15 ",1,0,0," $145,704.19 ",1,1,2,DIAMOND,918
15803406,Ross,748,France,Female,26,1," $77,780.29 ",1,0,1," $183,049.41 ",0,0,3,GOLD,340
15730460,Oleary,722,France,Male,37,2, $-   ,1,0,0," $120,906.83 ",0,0,4,GOLD,625
15644572,Turnbull,501,France,Male,40,4," $125,832.20 ",1,1,1," $100,433.83 ",0,0,3,DIAMOND,923
15694860,Uspensky,675,France,Female,38,6," $68,065.80 ",1,0,0," $138,777.00 ",1,1,5,PLATINUM,543
15658169,Cook,778,Spain,Female,47,6," $127,299.34 ",2,1,0," $124,694.99 ",0,0,2,GOLD,859
15794396,Newbold,494,Germany,Female,38,7," $174,937.64 ",1,1,0," $40,084.32 ",0,0,5,GOLD,794
15785798,Uchechukwu,850,France,Male,40,9, $-   ,2,0,1," $119,232.33 ",0,0,2,GOLD,241
15710825,Ch'en,592,Spain,Male,31,7," $110,071.10 ",1,0,0," $43,921.36 ",0,0,3,GOLD,702
15668444,He,590,Spain,Female,44,3," $139,432.37 ",1,1,0," $62,222.81 ",0,0,4,PLATINUM,816
15726631,Hilton,758,France,Female,39,6," $127,357.76 ",1,0,1," $56,577.00 ",0,0,4,SILVER,404
15733797,Sal,506,France,Male,36,5, $-   ,2,1,0," $164,253.35 ",0,0,4,GOLD,299
15747960,Eluemuno,733,France,Male,33,3, $-   ,1,1,1," $7,666.73 ",0,0,1,SILVER,855
15634632,Titus,711,France,Male,38,3, $-   ,2,1,0," $68,487.51 ",0,0,4,DIAMOND,886
15707362,Yin,514,Germany,Male,43,1," $95,556.31 ",1,0,1," $199,273.98 ",1,1,4,GOLD,774
15662976,Lettiere,637,Spain,Male,37,8, $-   ,1,1,1," $186,062.36 ",0,0,1,DIAMOND,699
15732778,Templeman,468,Germany,Male,29,1," $111,681.98 ",2,1,1," $195,711.16 ",0,0,3,GOLD,977
15718443,Chibuzo,539,France,Male,39,3, $-   ,2,1,0," $36,692.17 ",0,0,1,SILVER,426
15670039,Sun,509,Spain,Female,25,3," $108,738.71 ",2,1,0," $106,920.57 ",0,0,3,DIAMOND,595
15773792,Evans,662,France,Female,32,4," $133,950.37 ",1,1,1," $48,725.68 ",1,1,1,DIAMOND,368
15613786,Ogbonnaya,818,Spain,Male,26,4, $-   ,2,1,1," $167,036.94 ",0,0,3,SILVER,261
15726032,Enyinnaya,608,France,Male,33,9," $89,968.69 ",1,1,0," $68,777.26 ",0,0,3,GOLD,614
15663252,Olisanugo,850,Spain,Female,32,9, $-   ,2,1,1," $18,924.92 ",0,0,4,DIAMOND,765
15593782,Brookes,816,Germany,Female,38,5," $130,878.75 ",3,1,0," $71,905.77 ",1,1,4,GOLD,961
15633283,Padovano,536,France,Male,35,8, $-   ,2,1,0," $64,833.28 ",0,0,2,GOLD,345
15749167,Fisk,753,France,Male,35,3, $-   ,2,1,1," $184,843.77 ",0,0,1,GOLD,330
15759298,Shih,631,Spain,Male,27,10," $134,169.62 ",1,1,1," $176,730.02 ",0,0,5,PLATINUM,863
15683625,Hare,703,France,Male,37,1," $149,762.08 ",1,1,0," $20,629.40 ",1,1,3,DIAMOND,371
15635367,Muir,774,France,Male,26,2," $93,844.69 ",1,1,0," $28,415.36 ",0,0,1,DIAMOND,282
15681705,Fanucci,785,France,Male,28,8, $-   ,2,1,0," $77,231.27 ",0,0,2,SILVER,937
15603156,Elewechi,571,France,Female,33,1, $-   ,2,1,0," $102,750.70 ",0,0,2,GOLD,722
15591986,Johnston,621,Germany,Male,46,6," $141,078.37 ",1,0,0," $34,580.80 ",1,1,2,SILVER,956
15798888,Pisano,605,Germany,Female,31,1," $117,992.59 ",1,1,1," $183,598.77 ",0,0,2,SILVER,496
15809722,Ankudinov,611,France,Female,40,8," $100,812.33 ",2,1,0," $147,358.27 ",0,0,2,DIAMOND,927
15677538,Nwokike,569,France,Male,38,7, $-   ,1,1,1," $108,469.20 ",0,0,5,SILVER,550
